order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit,final_sale
7705,2022-08-20,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10004147,4,13.5,436.5,66.0,1746.0
7706,2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10003911,3,9.6,470.4,61.19999999999993,1411.1999999999998
7707,2023-04-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Art,OFF-AR-10002578,3,0.3,9.7,-0.9000000000000021,29.099999999999998
7708,2022-04-23,Standard Class,Corporate,United States,Orem,Utah,84057,West,Office Supplies,Art,OFF-AR-10001761,2,0.3,9.7,-0.6000000000000014,19.4
7709,2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10001553,3,1.6,38.4,25.199999999999996,115.19999999999999
7710,2022-09-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000309,3,0.3,9.7,-0.9000000000000021,29.099999999999998
7711,2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10003095,5,4.5,85.5,27.5,427.5
7712,2023-11-20,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10001876,3,1.6,78.4,-4.799999999999983,235.20000000000002
7713,2023-07-27,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,OFF-ST-10001522,2,4.5,145.5,51.0,291.0
7714,2023-09-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000300,3,2.5,47.5,-7.5,142.5
7715,2022-11-27,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10001469,6,12.5,237.5,105.0,1425.0
7716,2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001553,3,0.8,39.2,27.60000000000001,117.60000000000001
7717,2022-03-31,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10004041,5,1.2,28.8,-5.9999999999999964,144.0
7718,2022-05-27,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10002764,2,0.0,0.0,0.0,0.0
7719,2023-07-27,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10001114,4,6.4,153.6,54.39999999999998,614.4
7720,2023-02-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001615,3,1.2,58.8,26.39999999999999,176.39999999999998
7721,2022-11-07,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10000461,2,0.8,19.2,-1.6000000000000014,38.4
7722,2022-12-08,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,2,0.3,9.7,-0.6000000000000014,19.4
7723,2023-12-18,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10000027,3,0.8,39.2,27.60000000000001,117.60000000000001
7724,2023-08-31,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10003981,1,3.6,176.4,6.400000000000006,176.4
7725,2023-06-15,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Appliances,OFF-AP-10003849,1,5.8,284.2,24.19999999999999,284.2
7726,2022-04-04,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10004963,2,1.0,19.0,-2.0,38.0
7727,2023-07-01,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002574,3,13.2,316.8,50.400000000000034,950.4000000000001
7728,2022-03-22,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001761,3,0.4,19.6,-1.1999999999999957,58.800000000000004
7729,2023-03-22,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10000716,4,0.4,19.6,-1.5999999999999943,78.4
7730,2023-11-20,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Accessories,TEC-AC-10002637,3,12.9,417.1,141.30000000000007,1251.3000000000002
7731,2022-03-06,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003774,4,8.7,281.3,5.2000000000000455,1125.2
7732,2022-06-07,First Class,Home Office,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10000927,4,4.4,105.6,62.39999999999998,422.4
7733,2022-04-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000743,2,0.4,9.6,-0.8000000000000007,19.2
7734,2022-03-12,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10000697,4,0.6,19.4,-2.4000000000000057,77.6
7735,2023-02-07,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10004441,3,0.2,9.8,-0.5999999999999979,29.400000000000002
7736,2022-01-01,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001870,3,0.4,19.6,-1.1999999999999957,58.800000000000004
7737,2023-11-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003684,4,2.8,67.2,28.80000000000001,268.8
7738,2022-02-22,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10001315,9,0.3,9.7,-2.7000000000000064,87.3
7739,2023-06-10,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10003589,5,3.6,86.4,32.00000000000003,432.0
7740,2022-05-01,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001609,2,0.2,9.8,-0.3999999999999986,19.6
7741,2022-07-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000474,1,4.5,85.5,5.5,85.5
7742,2023-07-14,Second Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10003095,2,1.6,38.4,-3.200000000000003,76.8
7743,2022-11-17,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001639,4,1.5,28.5,34.0,114.0
7744,2023-12-26,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Binders,OFF-BI-10002003,2,0.3,9.7,-0.6000000000000014,19.4
7745,2022-01-12,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,TEC-PH-10004539,3,22.8,547.2,171.60000000000014,1641.6000000000001
7746,2023-05-08,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,OFF-AR-10003829,3,0.2,9.8,-0.5999999999999979,29.400000000000002
7747,2022-11-15,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004761,2,1.5,28.5,-3.0,57.0
7748,2022-11-03,Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.5,9.5,-3.0,57.0
7749,2023-07-28,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10003464,3,1.2,58.8,26.39999999999999,176.39999999999998
7750,2023-05-18,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003716,2,13.5,436.5,73.0,873.0
7751,2023-12-02,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004002,2,1.5,28.5,-3.0,57.0
7752,2023-11-25,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,3,14.1,455.9,77.69999999999993,1367.6999999999998
7753,2023-01-21,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004826,2,1.2,28.8,-2.3999999999999986,57.6
7754,2022-10-14,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10001546,2,1.0,19.0,-2.0,38.0
7755,2023-10-23,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10001919,2,0.0,0.0,0.0,0.0
7756,2022-02-09,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,OFF-PA-10002558,7,13.5,256.5,185.5,1795.5
7757,2023-04-13,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10003174,5,12.9,417.1,285.5000000000001,2085.5
7758,2023-02-22,Second Class,Corporate,United States,Buffalo,New York,14215,East,Technology,Phones,TEC-PH-10003988,4,0.8,39.2,36.80000000000001,156.8
7759,2022-10-12,Second Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,FUR-FU-10004845,3,4.5,145.5,16.5,436.5
7760,2022-02-02,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003072,3,0.6,19.4,-1.8000000000000043,58.199999999999996
7761,2023-06-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10003641,2,1.2,38.8,17.599999999999994,77.6
7762,2023-07-25,First Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Paper,OFF-PA-10003729,2,0.5,9.5,-1.0,19.0
7763,2022-02-21,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10003251,1,0.0,0.0,0.0,0.0
7764,2022-12-03,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10003286,9,1.4,68.6,77.39999999999995,617.4
7765,2022-05-12,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10004078,3,0.6,19.4,-1.8000000000000043,58.199999999999996
7766,2023-07-21,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Chairs,FUR-CH-10002331,5,89.0,1691.0,455.0,8455.0
7767,2023-06-02,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10001953,5,4.4,215.6,177.99999999999997,1078.0
7768,2022-01-26,First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,OFF-AR-10002053,3,0.5,9.5,-1.5,28.5
7769,2022-05-09,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10003651,5,0.6,29.4,-3.000000000000007,147.0
7770,2023-03-30,Same Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,TEC-PH-10002885,2,41.6,998.4,336.79999999999995,1996.8
7771,2022-09-25,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,OFF-AP-10002892,2,2.0,48.0,16.0,96.0
7772,2022-03-01,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10000545,2,23.0,437.0,74.0,874.0
7773,2022-05-31,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Machines,TEC-MA-10000418,5,90.0,4410.0,3150.0,22050.0
7774,2022-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10000926,3,3.0,57.0,21.0,171.0
7775,2022-07-30,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001509,3,0.5,9.5,-1.5,28.5
7776,2022-08-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,OFF-AP-10001366,1,0.4,9.6,-0.40000000000000036,9.6
7777,2023-11-11,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,OFF-FA-10003485,3,0.3,9.7,-0.9000000000000021,29.099999999999998
7778,2023-04-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,OFF-ST-10004507,3,1.0,49.0,27.0,147.0
7779,2023-11-01,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,OFF-BI-10002353,3,1.2,38.8,-3.6000000000000085,116.39999999999999
7780,2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,4,8.0,192.0,88.0,768.0
7781,2023-02-02,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,TEC-PH-10004924,4,1.2,28.8,-4.799999999999997,115.2
7782,2023-11-03,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002706,3,0.3,9.7,-0.9000000000000021,29.099999999999998
7783,2022-06-29,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003442,2,1.0,49.0,18.0,98.0
7784,2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10002533,10,44.0,836.0,960.0,8360.0
7785,2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,OFF-SU-10003505,2,9.5,180.5,41.0,361.0
7786,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,2,0.6,29.4,-1.2000000000000028,58.8
7787,2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,1,0.0,0.0,0.0,0.0
7788,2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,3,0.3,9.7,-0.9000000000000021,29.099999999999998
7789,2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,3,0.4,19.6,-1.1999999999999957,58.800000000000004
7790,2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,8,0.9,29.1,-7.199999999999989,232.8
7791,2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,3,0.0,0.0,0.0,0.0
7792,2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,5,0.0,0.0,0.0,0.0
7793,2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,2,0.8,39.2,18.400000000000006,78.4
7794,2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,5,1.5,28.5,-7.5,142.5
7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,2,5.0,95.0,30.0,190.0
7796,2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,4,6.2,303.8,95.20000000000005,1215.2
7797,2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,5,0.9,29.1,-4.499999999999993,145.5
7798,2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,3,2.5,47.5,-7.5,142.5
7799,2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,1,18.8,451.2,61.19999999999999,451.2
7800,2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,3,6.3,203.7,71.09999999999997,611.0999999999999
7801,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,3,6.4,313.6,100.80000000000007,940.8000000000001
7802,2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,2,1.6,38.4,-3.200000000000003,76.8
7803,2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,4,0.3,9.7,-1.2000000000000028,38.8
7804,2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,4,28.8,691.2,404.8000000000002,2764.8
7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,1,0.9,29.1,-0.8999999999999986,29.1
7806,2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,2,0.0,0.0,0.0,0.0
7807,2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,2,0.0,0.0,0.0,0.0
7808,2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,7,1.5,28.5,59.5,199.5
7809,2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,3,1.0,49.0,27.0,147.0
7810,2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,2,5.5,104.5,29.0,209.0
7811,2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,1,0.0,0.0,0.0,0.0
7812,2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,3,0.2,9.8,-0.5999999999999979,29.400000000000002
7813,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,3,11.0,539.0,117.0,1617.0
7814,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,6,0.3,9.7,-1.8000000000000043,58.199999999999996
7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,2,30.0,1470.0,500.0,2940.0
7816,2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,2,0.8,19.2,-1.6000000000000014,38.4
7817,2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,3,4.4,105.6,46.79999999999998,316.79999999999995
7818,2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,6,1.6,38.4,50.39999999999999,230.39999999999998
7819,2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3,90.8,4449.2,2037.5999999999995,13347.599999999999
7820,2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,8,0.3,9.7,-2.4000000000000057,77.6
